Sexo;Comunidades y Ciudades Autónomas;Nacionalidad;Periodo;Total
Hombres;12 Galicia;Extranjera: No pertenecientes a la Unión Europea;2007;25,1
Hombres;12 Galicia;Extranjera: No pertenecientes a la Unión Europea;2006;22
Hombres;13 Madrid, Comunidad de;Total;2022;3.220,7
Hombres;13 Madrid, Comunidad de;Total;2021;3.196,1
Hombres;13 Madrid, Comunidad de;Total;2020;3.211,3
Hombres;13 Madrid, Comunidad de;Total;2019;3.175,5
Hombres;13 Madrid, Comunidad de;Total;2018;3.126,1
Hombres;13 Madrid, Comunidad de;Total;2017;3.086,1
Hombres;13 Madrid, Comunidad de;Total;2016;3.061,5
Hombres;13 Madrid, Comunidad de;Total;2015;3.041,3
Hombres;13 Madrid, Comunidad de;Total;2014;3.030,2
Hombres;13 Madrid, Comunidad de;Total;2013;3.043,2
Hombres;13 Madrid, Comunidad de;Total;2012;3.066,7
Hombres;13 Madrid, Comunidad de;Total;2011;3.066,2
Hombres;13 Madrid, Comunidad de;Total;2010;3.060,5
Hombres;13 Madrid, Comunidad de;Total;2009;3.052,1
Hombres;13 Madrid, Comunidad de;Total;2008;3.023,1
Hombres;13 Madrid, Comunidad de;Total;2007;2.961
Hombres;13 Madrid, Comunidad de;Total;2006;2.889,5
Hombres;13 Madrid, Comunidad de;Española;2022;2.812,9
Hombres;13 Madrid, Comunidad de;Española;2021;2.809,8
Hombres;13 Madrid, Comunidad de;Española;2020;2.809,3
Hombres;13 Madrid, Comunidad de;Española;2019;2.799,6
Hombres;13 Madrid, Comunidad de;Española;2018;2.792,9
Hombres;13 Madrid, Comunidad de;Española;2017;2.757,6
Hombres;13 Madrid, Comunidad de;Española;2016;2.727,3
Hombres;13 Madrid, Comunidad de;Española;2015;2.708,3
Hombres;13 Madrid, Comunidad de;Española;2014;2.696,2
Hombres;13 Madrid, Comunidad de;Española;2013;2.681,5
Hombres;13 Madrid, Comunidad de;Española;2012;2.661,2
Hombres;13 Madrid, Comunidad de;Española;2011;2.634,5
Hombres;13 Madrid, Comunidad de;Española;2010;2.600,8
Hombres;13 Madrid, Comunidad de;Española;2009;2.538,4
Hombres;13 Madrid, Comunidad de;Española;2008;2.541,3
Hombres;13 Madrid, Comunidad de;Española;2007;2.551,8
Hombres;13 Madrid, Comunidad de;Española;2006;2.521,5
Hombres;13 Madrid, Comunidad de;Extranjera: Total;2022;407,7
Hombres;13 Madrid, Comunidad de;Extranjera: Total;2021;386,3
Hombres;13 Madrid, Comunidad de;Extranjera: Total;2020;402
Hombres;13 Madrid, Comunidad de;Extranjera: Total;2019;375,8
Hombres;13 Madrid, Comunidad de;Extranjera: Total;2018;333,2
Hombres;13 Madrid, Comunidad de;Extranjera: Total;2017;328,5
Hombres;13 Madrid, Comunidad de;Extranjera: Total;2016;334,2
Hombres;13 Madrid, Comunidad de;Extranjera: Total;2015;332,9
Hombres;13 Madrid, Comunidad de;Extranjera: Total;2014;334
Hombres;13 Madrid, Comunidad de;Extranjera: Total;2013;361,7
Hombres;13 Madrid, Comunidad de;Extranjera: Total;2012;405,5
Hombres;13 Madrid, Comunidad de;Extranjera: Total;2011;431,7
Hombres;13 Madrid, Comunidad de;Extranjera: Total;2010;459,7
Hombres;13 Madrid, Comunidad de;Extranjera: Total;2009;513,7
Hombres;13 Madrid, Comunidad de;Extranjera: Total;2008;481,8
Hombres;13 Madrid, Comunidad de;Extranjera: Total;2007;409,1
Hombres;13 Madrid, Comunidad de;Extranjera: Total;2006;368
Hombres;13 Madrid, Comunidad de;Extranjera: Unión Europea;2022;125,4
Hombres;13 Madrid, Comunidad de;Extranjera: Unión Europea;2021;117,9
Hombres;13 Madrid, Comunidad de;Extranjera: Unión Europea;2020;129
Hombres;13 Madrid, Comunidad de;Extranjera: Unión Europea;2019;137,4
Hombres;13 Madrid, Comunidad de;Extranjera: Unión Europea;2018;128,9
Hombres;13 Madrid, Comunidad de;Extranjera: Unión Europea;2017;117,9
Hombres;13 Madrid, Comunidad de;Extranjera: Unión Europea;2016;116,4
Hombres;13 Madrid, Comunidad de;Extranjera: Unión Europea;2015;124,9
Hombres;13 Madrid, Comunidad de;Extranjera: Unión Europea;2014;136,5
Hombres;13 Madrid, Comunidad de;Extranjera: Unión Europea;2013;128,3
Hombres;13 Madrid, Comunidad de;Extranjera: Unión Europea;2012;140,1
Hombres;13 Madrid, Comunidad de;Extranjera: Unión Europea;2011;130,7
Hombres;13 Madrid, Comunidad de;Extranjera: Unión Europea;2010;131,7
Hombres;13 Madrid, Comunidad de;Extranjera: Unión Europea;2009;154,8
Hombres;13 Madrid, Comunidad de;Extranjera: Unión Europea;2008;146,8
Hombres;13 Madrid, Comunidad de;Extranjera: Unión Europea;2007;120,3
Hombres;13 Madrid, Comunidad de;Extranjera: Unión Europea;2006;31,6
Hombres;13 Madrid, Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2022;282,3
Hombres;13 Madrid, Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2021;268,3
Hombres;13 Madrid, Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2020;273
Hombres;13 Madrid, Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2019;238,5
Hombres;13 Madrid, Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2018;204,3
Hombres;13 Madrid, Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2017;210,6
Hombres;13 Madrid, Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2016;217,8
Hombres;13 Madrid, Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2015;208
Hombres;13 Madrid, Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2014;197,4
Hombres;13 Madrid, Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2013;233,4
Hombres;13 Madrid, Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2012;265,4
Hombres;13 Madrid, Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2011;301,1
Hombres;13 Madrid, Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2010;327,9
Hombres;13 Madrid, Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2009;358,9
Hombres;13 Madrid, Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2008;335
Hombres;13 Madrid, Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2007;288,8
Hombres;13 Madrid, Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2006;336,4
Hombres;14 Murcia, Región de;Total;2022;760,9
Hombres;14 Murcia, Región de;Total;2021;754,3
Hombres;14 Murcia, Región de;Total;2020;751
Hombres;14 Murcia, Región de;Total;2019;744,9
Hombres;14 Murcia, Región de;Total;2018;736,5
Hombres;14 Murcia, Región de;Total;2017;733,2
Hombres;14 Murcia, Región de;Total;2016;730,3
Hombres;14 Murcia, Región de;Total;2015;729,8
Hombres;14 Murcia, Región de;Total;2014;730,6
Hombres;14 Murcia, Región de;Total;2013;731
Hombres;14 Murcia, Región de;Total;2012;731,7
Hombres;14 Murcia, Región de;Total;2011;733,3
Hombres;14 Murcia, Región de;Total;2010;732,3
Hombres;14 Murcia, Región de;Total;2009;729
Hombres;14 Murcia, Región de;Total;2008;721,3
Hombres;14 Murcia, Región de;Total;2007;707,9
Hombres;14 Murcia, Región de;Total;2006;689,7
Hombres;14 Murcia, Región de;Española;2022;644,9
Hombres;14 Murcia, Región de;Española;2021;646,5
Hombres;14 Murcia, Región de;Española;2020;640,7
Hombres;14 Murcia, Región de;Española;2019;637,2
Hombres;14 Murcia, Región de;Española;2018;633
Hombres;14 Murcia, Región de;Española;2017;631,9
Hombres;14 Murcia, Región de;Española;2016;632,9
Hombres;14 Murcia, Región de;Española;2015;632,4
Hombres;14 Murcia, Región de;Española;2014;631,9
Hombres;14 Murcia, Región de;Española;2013;621,4
Hombres;14 Murcia, Región de;Española;2012;614,4
Hombres;14 Murcia, Región de;Española;2011;607
Hombres;14 Murcia, Región de;Española;2010;601,7
Hombres;14 Murcia, Región de;Española;2009;603
Hombres;14 Murcia, Región de;Española;2008;601,9
Hombres;14 Murcia, Región de;Española;2007;592,9
Hombres;14 Murcia, Región de;Española;2006;583,9
Hombres;14 Murcia, Región de;Extranjera: Total;2022;116
Hombres;14 Murcia, Región de;Extranjera: Total;2021;107,8
Hombres;14 Murcia, Región de;Extranjera: Total;2020;110,3
Hombres;14 Murcia, Región de;Extranjera: Total;2019;107,6
Hombres;14 Murcia, Región de;Extranjera: Total;2018;103,5
Hombres;14 Murcia, Región de;Extranjera: Total;2017;101,3
Hombres;14 Murcia, Región de;Extranjera: Total;2016;97,4
Hombres;14 Murcia, Región de;Extranjera: Total;2015;97,4
Hombres;14 Murcia, Región de;Extranjera: Total;2014;98,7
Hombres;14 Murcia, Región de;Extranjera: Total;2013;109,6
Hombres;14 Murcia, Región de;Extranjera: Total;2012;117,3
Hombres;14 Murcia, Región de;Extranjera: Total;2011;126,3
Hombres;14 Murcia, Región de;Extranjera: Total;2010;130,6
Hombres;14 Murcia, Región de;Extranjera: Total;2009;125,9
Hombres;14 Murcia, Región de;Extranjera: Total;2008;119,4
Hombres;14 Murcia, Región de;Extranjera: Total;2007;115
Hombres;14 Murcia, Región de;Extranjera: Total;2006;105,8
Hombres;14 Murcia, Región de;Extranjera: Unión Europea;2022;12,5
Hombres;14 Murcia, Región de;Extranjera: Unión Europea;2021;17,8
Hombres;14 Murcia, Región de;Extranjera: Unión Europea;2020;15,8
Hombres;14 Murcia, Región de;Extranjera: Unión Europea;2019;18,6
Hombres;14 Murcia, Región de;Extranjera: Unión Europea;2018;15,3
Hombres;14 Murcia, Región de;Extranjera: Unión Europea;2017;11,2
Hombres;14 Murcia, Región de;Extranjera: Unión Europea;2016;10,3
Hombres;14 Murcia, Región de;Extranjera: Unión Europea;2015;13,3
Hombres;14 Murcia, Región de;Extranjera: Unión Europea;2014;18,1
Hombres;14 Murcia, Región de;Extranjera: Unión Europea;2013;19,3
Hombres;14 Murcia, Región de;Extranjera: Unión Europea;2012;14,7
Hombres;14 Murcia, Región de;Extranjera: Unión Europea;2011;16
Hombres;14 Murcia, Región de;Extranjera: Unión Europea;2010;18
Hombres;14 Murcia, Región de;Extranjera: Unión Europea;2009;11,7
Hombres;14 Murcia, Región de;Extranjera: Unión Europea;2008;13,9
Hombres;14 Murcia, Región de;Extranjera: Unión Europea;2007;13,9
Hombres;14 Murcia, Región de;Extranjera: Unión Europea;2006;8,2
Hombres;14 Murcia, Región de;Extranjera: No pertenecientes a la Unión Europea;2022;103,5
Hombres;14 Murcia, Región de;Extranjera: No pertenecientes a la Unión Europea;2021;90
Hombres;14 Murcia, Región de;Extranjera: No pertenecientes a la Unión Europea;2020;94,5
Hombres;14 Murcia, Región de;Extranjera: No pertenecientes a la Unión Europea;2019;89
Hombres;14 Murcia, Región de;Extranjera: No pertenecientes a la Unión Europea;2018;88,2
Hombres;14 Murcia, Región de;Extranjera: No pertenecientes a la Unión Europea;2017;90,1
Hombres;14 Murcia, Región de;Extranjera: No pertenecientes a la Unión Europea;2016;87,1
Hombres;14 Murcia, Región de;Extranjera: No pertenecientes a la Unión Europea;2015;84,1
Hombres;14 Murcia, Región de;Extranjera: No pertenecientes a la Unión Europea;2014;80,6
Hombres;14 Murcia, Región de;Extranjera: No pertenecientes a la Unión Europea;2013;90,3
Hombres;14 Murcia, Región de;Extranjera: No pertenecientes a la Unión Europea;2012;102,6
Hombres;14 Murcia, Región de;Extranjera: No pertenecientes a la Unión Europea;2011;110,3
Hombres;14 Murcia, Región de;Extranjera: No pertenecientes a la Unión Europea;2010;112,6
Hombres;14 Murcia, Región de;Extranjera: No pertenecientes a la Unión Europea;2009;114,3
Hombres;14 Murcia, Región de;Extranjera: No pertenecientes a la Unión Europea;2008;105,5
Hombres;14 Murcia, Región de;Extranjera: No pertenecientes a la Unión Europea;2007;101,2
Hombres;14 Murcia, Región de;Extranjera: No pertenecientes a la Unión Europea;2006;97,6
Hombres;15 Navarra, Comunidad Foral de;Total;2022;322,5
Hombres;15 Navarra, Comunidad Foral de;Total;2021;321
Hombres;15 Navarra, Comunidad Foral de;Total;2020;321,7
Hombres;15 Navarra, Comunidad Foral de;Total;2019;319,6
Hombres;15 Navarra, Comunidad Foral de;Total;2018;316,5
Hombres;15 Navarra, Comunidad Foral de;Total;2017;313,5
Hombres;15 Navarra, Comunidad Foral de;Total;2016;312,1
Hombres;15 Navarra, Comunidad Foral de;Total;2015;312,1
Hombres;15 Navarra, Comunidad Foral de;Total;2014;312
Hombres;15 Navarra, Comunidad Foral de;Total;2013;313,2
Hombres;15 Navarra, Comunidad Foral de;Total;2012;315,4
Hombres;15 Navarra, Comunidad Foral de;Total;2011;315,6
Hombres;15 Navarra, Comunidad Foral de;Total;2010;314,1
Hombres;15 Navarra, Comunidad Foral de;Total;2009;311,9
Hombres;15 Navarra, Comunidad Foral de;Total;2008;307,9
Hombres;15 Navarra, Comunidad Foral de;Total;2007;301,1
Hombres;15 Navarra, Comunidad Foral de;Total;2006;294,1
Hombres;15 Navarra, Comunidad Foral de;Española;2022;285,1
Hombres;15 Navarra, Comunidad Foral de;Española;2021;285,4
Hombres;15 Navarra, Comunidad Foral de;Española;2020;291
Hombres;15 Navarra, Comunidad Foral de;Española;2019;293,8
Hombres;15 Navarra, Comunidad Foral de;Española;2018;293,2
Hombres;15 Navarra, Comunidad Foral de;Española;2017;292,6
Hombres;15 Navarra, Comunidad Foral de;Española;2016;288,8
Hombres;15 Navarra, Comunidad Foral de;Española;2015;286,1
Hombres;15 Navarra, Comunidad Foral de;Española;2014;288
Hombres;15 Navarra, Comunidad Foral de;Española;2013;287,6
Hombres;15 Navarra, Comunidad Foral de;Española;2012;286,7
Hombres;15 Navarra, Comunidad Foral de;Española;2011;286,2
Hombres;15 Navarra, Comunidad Foral de;Española;2010;283,7
Hombres;15 Navarra, Comunidad Foral de;Española;2009;283,2
Hombres;15 Navarra, Comunidad Foral de;Española;2008;278,5
Hombres;15 Navarra, Comunidad Foral de;Española;2007;276,2
Hombres;15 Navarra, Comunidad Foral de;Española;2006;272,6
Hombres;15 Navarra, Comunidad Foral de;Extranjera: Total;2022;37,4
Hombres;15 Navarra, Comunidad Foral de;Extranjera: Total;2021;35,6
Hombres;15 Navarra, Comunidad Foral de;Extranjera: Total;2020;30,7
Hombres;15 Navarra, Comunidad Foral de;Extranjera: Total;2019;25,7
Hombres;15 Navarra, Comunidad Foral de;Extranjera: Total;2018;23,2
Hombres;15 Navarra, Comunidad Foral de;Extranjera: Total;2017;20,9
Hombres;15 Navarra, Comunidad Foral de;Extranjera: Total;2016;23,2
Hombres;15 Navarra, Comunidad Foral de;Extranjera: Total;2015;26,1
Hombres;15 Navarra, Comunidad Foral de;Extranjera: Total;2014;24
Hombres;15 Navarra, Comunidad Foral de;Extranjera: Total;2013;25,6
Hombres;15 Navarra, Comunidad Foral de;Extranjera: Total;2012;28,8
Hombres;15 Navarra, Comunidad Foral de;Extranjera: Total;2011;29,4
Hombres;15 Navarra, Comunidad Foral de;Extranjera: Total;2010;30,4
Hombres;15 Navarra, Comunidad Foral de;Extranjera: Total;2009;28,7
Hombres;15 Navarra, Comunidad Foral de;Extranjera: Total;2008;29,4
Hombres;15 Navarra, Comunidad Foral de;Extranjera: Total;2007;25
Hombres;15 Navarra, Comunidad Foral de;Extranjera: Total;2006;21,5
Hombres;15 Navarra, Comunidad Foral de;Extranjera: Unión Europea;2022;11,8
Hombres;15 Navarra, Comunidad Foral de;Extranjera: Unión Europea;2021;8,6
Hombres;15 Navarra, Comunidad Foral de;Extranjera: Unión Europea;2020;12
Hombres;15 Navarra, Comunidad Foral de;Extranjera: Unión Europea;2019;13,1
Hombres;15 Navarra, Comunidad Foral de;Extranjera: Unión Europea;2018;11
Hombres;15 Navarra, Comunidad Foral de;Extranjera: Unión Europea;2017;7,1
Hombres;15 Navarra, Comunidad Foral de;Extranjera: Unión Europea;2016;10,1
Hombres;15 Navarra, Comunidad Foral de;Extranjera: Unión Europea;2015;12,4
Hombres;15 Navarra, Comunidad Foral de;Extranjera: Unión Europea;2014;8,4
Hombres;15 Navarra, Comunidad Foral de;Extranjera: Unión Europea;2013;8,5
Hombres;15 Navarra, Comunidad Foral de;Extranjera: Unión Europea;2012;9,9
Hombres;15 Navarra, Comunidad Foral de;Extranjera: Unión Europea;2011;11,7
Hombres;15 Navarra, Comunidad Foral de;Extranjera: Unión Europea;2010;10,1
Hombres;15 Navarra, Comunidad Foral de;Extranjera: Unión Europea;2009;10,6
Hombres;15 Navarra, Comunidad Foral de;Extranjera: Unión Europea;2008;10,8
Hombres;15 Navarra, Comunidad Foral de;Extranjera: Unión Europea;2007;7,9
Hombres;15 Navarra, Comunidad Foral de;Extranjera: Unión Europea;2006;3
Hombres;15 Navarra, Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2022;25,6
Hombres;15 Navarra, Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2021;27
Hombres;15 Navarra, Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2020;18,7
Hombres;15 Navarra, Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2019;12,7
Hombres;15 Navarra, Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2018;12,3
Hombres;15 Navarra, Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2017;13,8
Hombres;15 Navarra, Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2016;13,2
Hombres;15 Navarra, Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2015;13,6
Hombres;15 Navarra, Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2014;15,7
Hombres;15 Navarra, Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2013;17,1
Hombres;15 Navarra, Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2012;18,8
Hombres;15 Navarra, Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2011;17,8
Hombres;15 Navarra, Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2010;20,3
Hombres;15 Navarra, Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2009;18
Hombres;15 Navarra, Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2008;18,6
Hombres;15 Navarra, Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2007;17,1
Hombres;15 Navarra, Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2006;18,5
Hombres;16 País Vasco;Total;2022;1.042,8
Hombres;16 País Vasco;Total;2021;1.042,2
Hombres;16 País Vasco;Total;2020;1.050
Hombres;16 País Vasco;Total;2019;1.047,9
Hombres;16 País Vasco;Total;2018;1.043,3
Hombres;16 País Vasco;Total;2017;1.040,6
Hombres;16 País Vasco;Total;2016;1.038,1
Hombres;16 País Vasco;Total;2015;1.039
Hombres;16 País Vasco;Total;2014;1.039
Hombres;16 País Vasco;Total;2013;1.044,1
Hombres;16 País Vasco;Total;2012;1.053,9
Hombres;16 País Vasco;Total;2011;1.058
Hombres;16 País Vasco;Total;2010;1.058,4
Hombres;16 País Vasco;Total;2009;1.057,5
Hombres;16 País Vasco;Total;2008;1.052,9
Hombres;16 País Vasco;Total;2007;1.044,9
Hombres;16 País Vasco;Total;2006;1.036,6
Hombres;16 País Vasco;Española;2022;974,8
Hombres;16 País Vasco;Española;2021;982,7
Hombres;16 País Vasco;Española;2020;983,7
Hombres;16 País Vasco;Española;2019;984,7
Hombres;16 País Vasco;Española;2018;991,4
Hombres;16 País Vasco;Española;2017;990,8
Hombres;16 País Vasco;Española;2016;985
Hombres;16 País Vasco;Española;2015;984,6
Hombres;16 País Vasco;Española;2014;990,1
Hombres;16 País Vasco;Española;2013;989,1
Hombres;16 País Vasco;Española;2012;991,1
Hombres;16 País Vasco;Española;2011;995,3
Hombres;16 País Vasco;Española;2010;997,4
Hombres;16 País Vasco;Española;2009;992,2
Hombres;16 País Vasco;Española;2008;995,3
Hombres;16 País Vasco;Española;2007;993,6
Hombres;16 País Vasco;Española;2006;995,5
Hombres;16 País Vasco;Extranjera: Total;2022;68
Hombres;16 País Vasco;Extranjera: Total;2021;59,4
Hombres;16 País Vasco;Extranjera: Total;2020;66,3
Hombres;16 País Vasco;Extranjera: Total;2019;63,1
Hombres;16 País Vasco;Extranjera: Total;2018;51,9
Hombres;16 País Vasco;Extranjera: Total;2017;49,7
Hombres;16 País Vasco;Extranjera: Total;2016;53
Hombres;16 País Vasco;Extranjera: Total;2015;54,4
Hombres;16 País Vasco;Extranjera: Total;2014;48,9
Hombres;16 País Vasco;Extranjera: Total;2013;55
Hombres;16 País Vasco;Extranjera: Total;2012;62,8
Hombres;16 País Vasco;Extranjera: Total;2011;62,6
Hombres;16 País Vasco;Extranjera: Total;2010;61
Hombres;16 País Vasco;Extranjera: Total;2009;65,3
Hombres;16 País Vasco;Extranjera: Total;2008;57,6
Hombres;16 País Vasco;Extranjera: Total;2007;51,3
Hombres;16 País Vasco;Extranjera: Total;2006;41,1
Hombres;16 País Vasco;Extranjera: Unión Europea;2022;22,7
Hombres;16 País Vasco;Extranjera: Unión Europea;2021;14,3
Hombres;16 País Vasco;Extranjera: Unión Europea;2020;17,8
